120:-0.45491835 0.5680872 0.0946295 -0.7281831 0.22184093 0.5663813 0.058680195 -0.63456213 0.85881275 -0.4584489
193:-0.24253386 -0.5092314 -0.5440027 -0.36029217 -0.17650747 0.52029586 -0.029520664 0.11114058 -0.04751644 0.18379787
713:-0.57622665 0.5123038 0.3843938 -0.18159294 -0.038118556 0.7336922 0.58760655 -1.702267 1.7498151 0.59056574
302:-0.4114966 0.24844778 0.316667 0.34643775 0.3040407 0.87080383 0.26747283 -0.42906302 0.13037668 0.5410699
153:0.0018588486 0.05829272 0.66398215 -0.66779333 -0.23537101 0.28365967 -0.34908807 1.2535822 0.068048514 -0.582804
844:-0.47500348 0.6742405 0.31302795 -0.16556741 0.17605427 1.0783583 0.96659005 -1.4089023 1.0483725 0.69363433
335:-0.07726693 -0.14460923 0.20430592 0.22275163 0.114807576 0.95077896 0.39043084 -0.045928862 0.3880844 0.6344931
885:-0.5687088 0.6401729 0.071646914 -0.5605579 -0.121132135 0.02860899 0.48028368 -1.1326903 1.0123289 0.058211986
735:0.6939483 0.21786493 -0.039001234 -0.3295058 0.106273964 0.9254889 0.6525546 -0.34759203 0.3949401 0.15157057
664:-0.117189206 0.36779028 0.06607661 -0.77059096 0.15972447 0.5121008 0.48640588 -1.2624589 1.5162286 0.262818
93:0.16339879 -0.17966554 -0.18241835 -0.7110332 -0.40971032 1.0094165 -0.36099294 -0.47063157 1.0088052 -0.29773697
158:-0.6904935 -0.2057338 -0.6540208 -0.85528463 -0.5384981 0.11020472 -0.48649988 -0.3645906 -0.2045837 -0.29768583
458:-0.30351773 0.06001945 0.21926989 -0.6199712 -0.3753187 0.69874424 -0.02468756 -0.68798685 0.45517427 0.4534082
997:-0.15678968 0.31559956 0.48131362 -0.1419593 0.46081144 0.74866706 0.6673046 -1.2000695 0.71127105 0.7839332
182:-0.79403794 0.1555118 -0.017663898 -0.061661426 0.11302055 0.86890215 -0.073273346 -0.5947248 0.80783606 0.07345716
147:0.000108344095 0.08407593 0.0074345684 -0.085480176 0.22312365 0.91599464 -0.06725435 -0.15510896 0.16984954 0.13027039
616:-0.38862216 0.55637205 -0.51306444 -0.32971206 -0.669314 0.80279106 -0.3435816 0.058593113 -0.08086117 -0.44093555
589:0.30979598 -0.14348993 0.23626031 -0.25670373 0.22639342 -0.014172504 -0.048262067 0.15353835 -0.4814498 -0.26448104
544:0.18528584 -0.54956496 0.17594609 -0.9662246 -0.35391495 0.78694063 -0.17541806 -0.22135207 0.97309595 0.31983343
436:0.026677443 -0.54934126 0.23987128 -0.7119625 -0.22741337 0.6128147 0.09415045 -0.16737407 1.0127697 0.4327028
862:-0.6537832 0.47746482 0.21148081 0.11660995 0.48375392 0.74751383 0.5332826 -0.76609653 0.83434635 0.35048258
836:0.29538435 0.38499257 0.22355236 -1.1147946 0.08392143 0.3085523 -0.17255166 -0.42983922 1.0171095 0.10378044
697:-0.067126825 0.29322824 0.16079228 -0.45252854 0.35320207 0.38678378 0.4856849 -0.78205746 1.0705888 0.21108827
12:0.50296766 0.7851179 -0.28638706 -0.9894255 0.026698876 0.41955668 -0.13518596 -0.46892384 0.8426619 -0.34090102
223:0.27284932 -0.2619053 -0.42435676 0.08336378 0.34465024 0.41367558 0.3657572 0.0589519 -0.345515 -0.08320211
541:0.5524564 0.1313756 -0.109288 -0.089609005 0.16466694 0.051516052 0.6328267 0.10507233 -0.24130069 0.1215281
66:0.12972234 0.9503884 -0.23551768 -1.6207349 0.07840904 0.47741696 -0.47167432 -0.80072856 1.6482601 -0.3185312
216:0.23346072 -0.041319985 -0.61126465 -0.3121086 -0.37013224 0.66988975 -0.23981221 0.08250611 0.2164804 -0.5877964
89:0.17700091 -0.4759032 0.06453465 -0.5468981 0.008104382 0.5864659 -0.08462647 0.17748836 0.80858666 0.2764158
963:-0.75575346 0.6273995 0.17009366 -0.50785494 -0.9549469 0.31036705 0.76631457 0.42399594 0.26679534 0.05788715
925:-0.8492984 0.7342376 0.43513134 -0.7922514 -0.96965414 0.10035325 0.88796604 -0.13417752 0.67145187 0.4448763
608:0.14776656 0.36734882 -0.2243892 0.07651655 0.7477462 0.022223292 0.22357972 0.24633929 -0.23945779 0.14076984
124:-0.30379108 0.38054112 0.24729913 0.06200984 0.59309864 0.8583908 0.73722494 -1.2893552 1.306978 0.18309705
84:-0.48017165 0.68059206 0.25695035 0.3152884 0.54810476 0.68067396 0.6884438 -0.53270066 0.41888633 0.49058568
833:0.23749323 0.60070246 -0.04481746 -0.6933968 -0.07749861 0.83727366 0.23830546 -0.9498718 1.7060177 -0.55203897
638:-0.6794041 0.115684085 0.019636888 -0.29985094 0.30672416 0.43234357 0.22672457 -0.63475686 0.86127514 0.032266434
8:-0.36108604 0.62382776 0.18772554 -0.92599523 -0.91607744 0.58488107 -0.23063083 -0.56810194 0.8659389 -0.61159754
73:-0.57715195 0.633655 0.12497389 -0.0036701497 0.16946301 0.4151002 -0.07451578 -0.3535015 0.030494833 0.08977852
941:-0.4170905 0.5762121 0.13528493 -0.32494026 -0.67324084 0.061419345 0.355678 0.5508481 0.25439516 0.11348856
620:0.430118 0.12238724 0.11455347 -0.458697 -0.09386818 0.3907028 0.12638025 -0.35998648 0.8179197 0.19367956
307:-0.249905 0.29960996 0.17536154 0.42487097 0.51770705 1.0475656 0.39222503 0.041147113 -0.06235238 0.88707024
981:0.06396918 0.61135024 0.20231828 -0.97991157 0.066173844 0.7201971 0.44828823 -1.2803694 1.3235097 0.26774916
678:-0.06925369 0.46578163 0.15841557 0.116496824 0.43515775 0.2768409 0.40602311 -0.14022395 -0.14488438 0.46276197
501:0.08236335 0.19840692 0.03102625 0.31801695 0.35548842 1.1584711 0.48349506 -0.21548441 0.087894276 0.65428406
519:0.3697017 0.048405416 -0.06983199 -0.88412774 -0.7260629 0.70657367 -0.26380345 -0.26119134 0.55385864 0.07530022
276:-0.71996635 -0.5463862 -0.604526 -0.51072526 -0.64853215 0.65593517 -0.3450428 -0.13883562 0.38302815 -0.09646345
164:-0.09003326 -0.06475033 0.042053998 0.09273461 -0.054646086 0.7912672 0.25396186 0.08972377 0.32058442 0.54515535
170:0.21812405 -0.22575685 -0.2530816 -0.6338382 -0.24839756 0.6541431 -0.35368112 0.10342391 0.30482122 0.095310256
425:-0.7661099 0.28177303 0.21607016 0.27974537 0.088680506 0.64023393 0.54033333 -0.19522259 0.21411362 0.51338416
813:-0.13647906 0.56846136 -0.19094065 -0.42306483 -0.22573745 0.9548667 0.8252069 -1.5181668 1.3786259 -0.14641753
78:-0.03514231 0.4051992 0.06947167 -0.36233053 0.65905243 0.6347135 0.5152663 -0.52294743 1.2816799 0.122287214
881:-0.10497899 0.5953285 -0.0005215774 -0.63720477 -0.5679335 0.43821248 0.35713688 -1.216093 1.1551768 -0.5172271
526:-0.008294282 0.22354518 0.39816338 0.20948017 0.056794442 1.0241568 0.6159869 -0.24005912 0.3524933 0.50559294
794:-0.2604663 0.8376055 0.60473424 -0.115950815 -0.66270393 1.0256946 0.9613485 -1.4644521 1.4193294 1.012786
649:-0.055436306 0.33914003 0.060709104 0.42935285 0.21113491 1.0502211 1.2422336 -0.11205851 0.2699796 0.43674532
993:-0.47332796 0.6117104 0.68569237 -0.43867823 0.4981824 0.48908478 0.47906336 -1.6653167 1.1868193 1.1398265
447:-0.3100988 0.1359133 -0.09030695 0.06059218 -0.12630032 0.60053545 -0.048472814 -0.62061304 0.4685343 -0.29541844
952:-0.6201555 0.3672512 0.09382752 -0.049646497 -0.5278081 0.19294173 0.5221537 0.49832588 0.28601635 -0.08494908
461:-0.77573466 0.0108583905 -0.046070095 0.3117234 0.11305848 0.82697636 0.40350923 -0.44658127 0.34810314 0.40901098
324:-0.16154468 0.3144903 -0.0033165002 0.21236655 0.116320625 1.0216106 0.67750216 -0.07474597 0.29748765 -0.07574923
332:0.6042505 0.024496645 0.1446385 -0.81757337 -0.611116 1.1962517 -0.21060458 -0.600083 0.74254 0.06891633
175:0.3318318 0.040303834 -0.08474484 0.090943575 0.26542246 1.0605766 0.086418435 -0.22680339 0.09976933 0.045950696
19:0.3550003 -0.6418439 -0.2587231 -0.7339041 -0.10043147 0.11829572 0.34820068 -0.30926818 -0.09637841 -0.8516709
313:-0.58250415 0.75314826 0.013954706 -0.35413176 -0.88644135 0.68853486 -0.13727744 -0.49063307 0.5313875 -0.86083704
918:-1.1291667 0.77263504 0.14391758 -0.23268782 -0.9707169 0.30510587 0.9637364 0.35728055 0.24688444 0.23483709
724:0.2181508 0.44953442 -0.31728542 -0.74285567 0.10087532 0.63609135 -0.20805871 -0.49322665 0.69117963 -0.1847473
362:-0.59486043 0.27862647 -0.44386196 -0.308003 -0.4237396 0.6520991 -0.48128575 -0.00068035536 -0.006576091 -0.20812805
265:-0.8579095 -0.14375149 -0.1816272 0.30644906 0.37021604 0.32104227 0.24638222 -0.27992192 -0.42356324 0.45820794
806:-0.39859137 0.4241643 0.3967812 0.02390837 0.2919182 0.95831776 0.55059034 -0.7014958 0.67187434 0.38827175
100:-0.24643317 0.48788983 -0.14695607 -0.56545365 0.9402989 0.37048694 -0.33862233 -0.3127346 1.2393212 0.26888657
732:-0.09978391 0.8128676 0.40598732 -0.8859745 0.40879625 0.6054406 0.681891 -1.5748365 1.7092162 0.40374997
23:-0.15807535 -0.44811505 -0.32225755 -0.50873846 -0.35737577 0.6904176 -0.4097437 0.21702129 0.6460362 0.14674553
433:-0.10136587 0.16210726 -0.15471976 -0.78025377 -0.40762377 0.9598464 -0.038510233 -0.5091715 0.8333146 -0.35255057
62:-0.8983569 -0.42497158 -0.5447829 -0.2241148 0.7363758 -0.43801266 -0.08416834 0.1495469 0.037426453 0.11582318
552:-0.32579675 -0.2955648 -0.62181765 -0.8162759 -0.5208339 0.35103574 -0.46211088 0.22949363 0.016303219 -0.011801585
321:-0.59887725 0.24484493 0.28226626 0.48379764 0.37927926 1.108322 0.27182567 -0.5466252 0.08251286 0.47794044
580:-0.77419037 0.22217967 -0.039942466 -0.11539862 -0.18063779 0.69764066 0.18937355 -0.15132724 0.59909666 0.21187441
929:-0.4767891 0.5145976 0.071604006 -0.30545253 -0.7438811 0.3946371 1.4104779 0.38629895 0.15212205 0.81422883
537:-0.31878507 -0.24113894 -0.13259861 0.17998584 -0.004040895 1.0635407 0.060696006 -0.0016353192 0.595326 0.0769595
135:-0.011491845 0.52360636 -0.5543734 -0.9541756 0.20248437 0.14732929 -0.556976 -0.14615917 1.071303 -0.2501995
896:-0.22686169 0.58862984 0.70178 0.25874594 0.056937262 0.79299176 0.800903 -0.931462 0.70461005 0.71036875
128:-0.029294109 0.22423625 0.45999712 0.67288977 -0.20324521 0.775128 1.0331993 -0.23027425 0.8174478 0.48053136
4:-0.53941166 -0.09170003 -0.41933006 -0.08905344 -0.16284993 0.82405865 -0.27778578 -0.05881872 0.7070874 -0.14738671
869:-0.019130904 0.33513767 0.23544264 -0.03753151 0.2126283 0.6173113 0.57503235 -0.8839636 1.0132987 0.47871795
121:-0.51133114 0.34004036 0.20311989 0.020261973 0.069707036 0.72924685 0.40299225 -0.25379148 0.13870627 0.6266119
343:-0.35251242 0.45956472 0.1119385 -0.65976447 -1.1862308 0.8775764 -0.15211375 -0.8782635 0.78830034 -0.7849237
404:-0.78730685 0.66676855 0.48155898 -0.119919695 0.05545973 0.513346 0.5748307 -0.43123406 0.69135845 0.5284753
523:-0.57971644 0.42045072 0.2905201 0.3881819 0.41594893 0.96700585 0.4146688 -0.24157493 0.15175514 0.625105
829:0.13811986 0.47985342 -0.019423554 -0.66559696 -0.25324318 0.46871334 0.12337584 -0.45578772 0.9331359 -0.4419248
88:0.48673037 0.71515304 -0.27401006 -0.87459505 0.12880224 0.6059613 -0.22520164 -0.59370625 0.8090058 -0.6111306
598:-0.0042386684 0.40538535 0.2921895 0.3556559 0.29191455 0.42041412 0.49630296 -0.271673 -0.05823232 -0.040976055
421:-0.53651935 0.4410146 0.08757505 -0.25943896 -0.7003933 0.67873454 -0.34380957 -0.14338967 0.51039493 -0.25350127
702:0.071340755 0.5682614 0.1114417 0.12697597 -0.05471941 0.71752775 1.126221 0.012799798 0.44060132 0.6126548
450:-0.3512792 -0.1735897 -0.23249397 -0.23748332 -0.16538079 0.7387714 -0.18672603 -0.20609191 0.6663337 -0.31776735
77:-0.042035405 0.48813933 0.4463939 0.44539043 0.010388232 1.1686096 1.1746708 -0.32160142 0.8485695 0.39873073
415:-0.16385925 -0.15888539 -0.33987296 -0.6688332 -0.7431757 1.0239903 -0.31224257 -0.26902732 0.8492956 -0.08207987
40:-0.57413554 0.3970962 0.04704541 0.057814967 0.65464586 0.55117214 0.018384336 -0.42431882 0.91452795 0.34197548
534:-0.9895506 0.17025702 -0.0028289559 0.38887188 0.12381062 0.8335795 -0.03947341 -0.24681383 0.09739667 0.38068768
955:-0.60166544 0.68783414 -0.097641334 0.18819343 -0.55654067 0.26352474 1.190981 0.5651731 0.2740248 0.32617033
985:-0.367995 0.39156696 0.5295339 -0.2664453 -0.072900854 0.98497105 0.7615574 -1.5908723 0.8776014 1.1203443
593:0.16586809 0.36968642 0.50931865 -0.11869594 0.29621994 0.042934243 -0.07900698 -0.121233724 -0.6435959 0.03617072
674:0.4058675 0.07571744 -0.24787177 -0.31115893 -0.30829486 0.4919217 0.35040295 0.33290702 0.24179061 0.07263353
318:0.17871301 0.42700845 0.52116567 -0.10095044 0.14837444 0.094189875 -0.13142483 -0.059471272 -0.61973625 -0.14771624
378:-0.5483776 -0.20461361 -0.29590222 -0.26379162 -0.5138774 0.76704997 -0.23760724 -0.29587042 1.01163 -0.3155719
798:0.018104913 -0.046777904 0.09045456 -1.1183511 -0.021632075 0.14649785 -0.22041756 -0.38916427 1.0749075 0.17410296
418:-0.34478498 -0.20067833 0.19622348 -0.097266 -0.37614 1.1369871 -0.0001693937 -0.31031707 0.28017852 -0.06351734
373:-0.04135672 -0.081608035 0.039535373 0.24927787 0.2820287 1.0067371 0.40936187 -0.030645283 0.16394703 0.6373831
110:0.0973504 0.090226375 0.6481305 -0.29233995 0.34980452 -0.017788604 -0.11750326 -0.10902727 -0.53226155 -0.14736705
762:-0.096843794 0.32821327 -0.69845676 -0.955931 0.3870837 0.2339553 -0.49075207 -0.16541755 0.7822992 -0.09680247
469:-0.7006003 0.031754352 0.020587027 -0.081784554 0.1010872 0.87207013 -0.10310732 -0.3658657 0.46757036 0.296439
990:0.20829888 -0.26121128 0.2512604 -1.2233999 -0.0037646575 0.29868513 0.39419118 -1.0229269 1.5456191 0.62565666
783:-0.4722769 0.82833576 -0.6331561 -0.5061124 0.017624553 0.15142165 -0.3635072 -0.0892585 0.3359164 -0.56637794
504:0.56970644 -0.32598624 0.1317458 -1.3708341 -0.36212394 0.2828544 0.1026178 -0.010760708 0.77065593 0.3888763
475:-0.35603184 0.11079357 -0.23309278 0.25583816 0.35330915 0.9600538 -0.1380939 -0.09452126 -0.23059818 0.42142212
931:-0.5092117 0.24816546 0.06646193 -0.04963225 -0.4191299 0.468666 1.2650342 0.4307584 0.25750124 0.7828156
295:-0.14633708 -0.06649445 0.19347197 -0.058093295 -0.16423886 0.94622195 -0.069088675 -0.45061505 0.6651635 -0.034566116
944:-0.8128007 0.65721416 0.18404117 -0.1549919 -0.4219166 0.2746436 0.835292 0.20742257 0.118723616 0.8167376
914:-0.728312 0.72235405 -0.22947383 -0.08552501 -0.56632054 0.15738328 0.58922464 0.23182411 -0.09307428 0.052622806
716:0.36381516 0.4053791 0.23358274 -0.43914196 0.3238208 0.42596754 0.7254788 -0.9319792 1.2662164 0.4671983
320:0.5278587 0.012673253 0.16528842 -0.07545783 0.0025139262 1.1098123 0.9366261 -0.2659869 0.27631697 0.74561614
743:0.119614124 0.7468843 -0.48332593 -0.9943649 0.39005983 0.3439196 -0.36438477 -0.27007473 0.9463931 -0.3253939
681:-0.056142922 0.33241174 0.14175116 -0.004592264 -0.12788436 1.0596304 1.1617637 -0.19244415 0.3986202 0.65526164
717:0.015380668 -0.0578647 0.5108792 0.024707055 -0.14813724 0.75370055 0.04816816 -0.4632351 0.5990908 0.36993432
481:0.17762358 -0.22257724 -0.08988082 -0.09756403 0.13013119 1.075326 -0.11519289 -0.17806932 0.327907 0.31328624
15:-0.069931425 0.021670306 -0.19303083 -0.861642 -0.49742508 0.6574598 -0.391223 -0.15146737 0.83348656 0.06808967
549:-0.09902982 0.408417 0.11999175 0.20347068 0.19079939 0.87640536 0.8583788 -0.21385981 0.24847549 0.4504652
269:-0.48796636 0.10496902 0.33201918 0.039005738 0.025144473 1.1625797 0.16867639 -0.5351985 0.62980294 0.33906102
920:-0.56587976 0.4142893 -0.27138647 -0.19560285 -0.26112777 -0.14006414 0.6263274 0.030444017 -0.30423987 0.30416673
486:-0.13314267 0.3167703 -0.46955281 -0.62165856 -0.87297606 0.7969111 0.15928166 -0.751027 0.8474338 -0.80503273
11:-0.92035615 -0.5279915 -0.15670867 -0.01898529 0.18036668 -0.0784854 0.19425887 -0.4240452 -0.18971404 -0.3691813
104:0.18644296 -0.18641677 -0.8504006 -0.59745234 0.36260182 0.018292284 -0.10930031 0.0001437894 0.37940603 -0.4918984
892:-0.6394743 0.16525313 -0.0047947383 0.38010105 0.07811265 0.5041807 0.6540194 -0.49829125 0.7716708 -0.028270192
851:0.022743389 0.17221528 -0.004232556 0.1090535 0.48980594 0.7457909 0.5726742 -0.5275522 0.6746055 0.15650275
90:-0.37239522 0.5332057 0.37109405 -0.22081916 0.47745728 0.50506127 0.5955907 -1.0420098 0.7343473 0.55914253
556:-0.010446653 0.29224095 0.19994977 0.30205908 0.1039925 0.7032184 0.6858401 -0.1996903 0.12882906 0.45375612
9:0.13101038 0.24970199 -0.4054156 -1.2661251 0.4797409 0.3148802 -0.61336017 -0.09201733 1.3582355 0.25467303
141:-0.69075334 -0.6075993 -0.43823943 -0.13876642 0.7466946 -0.33429107 0.21937236 0.13127744 0.22899783 -0.23673393
181:0.10922178 0.14188755 -0.30260408 -0.8171324 -0.9872626 0.66858786 -0.5737164 -0.30678302 0.20418568 -0.5302287
802:-0.4945628 0.3033392 -0.57216334 -0.7338527 0.6765351 -0.1170999 -0.39015675 -0.24826686 0.72810036 0.04805202
132:-0.07947353 -0.4309785 0.090157226 -0.36968917 -0.37949184 1.3871251 -0.45836917 -0.11696468 0.78880596 0.40756604
870:-0.026952403 0.27968183 -0.24425203 -0.7306862 -0.6759289 0.31335482 0.400833 -0.7787939 0.9330313 -0.45575985
746:0.058767665 0.42490724 0.40116313 -0.1981403 -0.8933526 0.6344919 1.3275229 0.034532305 0.16673751 1.1753154
751:0.28719997 0.48483384 0.1891232 0.004846637 -0.16415252 0.9760042 1.2927787 -0.44648635 0.48416507 0.46926343
201:-0.84722203 0.3259869 0.3662169 -0.7963438 -0.57411844 0.3955689 -0.109978095 -0.52743286 0.7326404 0.077813186
706:0.07211444 0.48555586 0.35448354 -0.4559963 -0.24407035 0.7362303 0.94218516 -1.6537845 1.6578504 0.21035086
44:-0.00080061465 -0.45230383 -0.38868403 -1.1165432 -0.5269685 0.32465604 -0.38692978 -0.21143943 0.0027768852 0.023101427
236:-0.9550406 -0.4644605 -0.2677399 -0.445144 -0.15029708 -0.02218414 -0.042666372 -0.702577 -0.1724777 -0.22288549
959:-0.6885043 0.9226135 0.5167599 -0.4893234 -0.35457337 0.35713208 0.89393294 -0.09217017 0.2472534 0.9573969
385:-0.549081 0.28749537 0.2551765 0.2420998 0.15946247 0.8594031 0.6088598 -0.35158545 0.19765474 0.59648484
33:-0.64598125 0.02669391 0.26277366 0.23884721 0.118417926 0.37902504 -0.07614663 -0.20162585 0.046798427 0.18399811
117:0.33933192 0.24190827 0.100016944 -0.023426978 0.64636374 0.8051811 0.61272484 -0.4180712 0.56658834 0.17079142
904:0.1525346 0.5708716 -0.29834726 -0.2532419 -0.14399996 -0.1550679 0.88354474 0.12431977 -0.32340688 0.53058594
273:-0.030545747 -0.43475437 -0.55373126 -0.3935912 -0.27873814 0.7881582 -0.2838212 -0.16343305 -0.18450835 0.2924794
908:0.060171954 0.66546226 -0.23752634 -0.3668804 -0.14452736 -0.2115773 0.9025081 -0.0105234925 -0.33978924 0.69797724
567:0.121621445 0.16384324 0.17726298 0.15225382 0.24355307 0.8478078 0.65231323 -0.42062047 0.3813655 0.25996527
650:-0.70418996 0.5443619 0.28896657 -0.23083803 0.6817663 0.48840198 -0.01525999 -0.6266128 1.1166457 0.23449816
497:-0.7157776 -0.07184615 -0.46929324 0.26093414 0.063238055 0.4416808 0.11106063 0.07640933 -0.27771884 0.089399
197:-0.32576182 0.2223399 0.18375021 -0.4408054 -0.1663634 0.9711343 0.26325336 -0.46081075 0.41672853 0.21568866
966:-0.47763285 0.7740422 0.109776534 -0.63375926 -0.38051224 0.28922573 0.59266406 -0.0930965 -0.049419146 0.57871455
492:-0.2830071 0.082004115 -0.20196183 0.32315087 -0.017722493 0.5977173 0.64462715 0.17119719 0.25154057 -0.07416692
346:-0.5567664 0.015616839 0.17779277 0.10568505 0.09729815 0.94349205 0.40299243 -0.20745245 0.2574239 0.11960339
670:-0.17433542 0.6300006 0.24778572 0.13420263 -0.03295358 0.5041452 1.0028647 -0.20730308 0.1064175 0.9539034
613:-0.88648313 0.6517734 0.18612581 0.056034595 0.49900424 0.41470572 0.059215713 -0.48596194 1.0864229 0.01963155
280:-0.48784465 -0.46189532 -0.25140822 -0.1066138 0.12521985 0.8282794 -0.49310353 -0.02125779 0.0027579917 0.43359053
840:0.12442695 0.7966923 0.07164979 -0.8341468 -0.36616668 0.6461584 0.50926346 -1.361059 1.2549908 -0.4181075
919:-0.21000774 0.3394471 -0.17005686 -0.16429816 -0.19438355 -0.16655496 0.71437407 0.18274125 -0.27935213 0.0022654647
936:-0.66190904 0.7011158 -0.012874476 -0.020437665 -0.6533335 0.2392496 1.2960453 0.40726563 0.31204385 0.8370609
787:-0.42711952 0.37588674 0.33245704 0.219727 0.26962438 0.9801202 0.8298244 -0.37828937 0.24668789 0.58860916
287:-0.41655645 -0.27266473 0.010893193 0.34605473 0.2072195 1.1685907 0.06773723 -0.448219 0.57442075 -0.024172686
668:-0.37881142 0.76089174 0.29318964 0.027693795 -0.18131353 0.573102 1.2974651 -0.02534417 0.22851492 0.78411496
454:-0.48641416 -0.90921354 0.74196076 -0.41283435 0.2618214 -0.018755231 0.21993357 -0.31779438 -0.16878738 -0.26782924
627:0.10491299 0.11028603 0.02343683 -0.07764711 0.6129443 0.7582734 0.30846688 -0.4283768 0.59931326 0.13433084
466:0.2022982 -0.46764308 -0.7918348 -0.7441101 -0.51068586 0.5208317 -0.25112548 -0.0074661206 -0.113856405 -0.073587194
351:-0.84538215 -0.051319033 -0.2819371 -0.03229383 -0.46679026 0.8043774 -0.2558524 -0.09808951 0.6360549 -0.4425882
585:-0.25018847 -0.24511617 -0.73419607 -0.17456621 -0.2693976 0.6336838 -0.025086548 -0.024235982 0.19963916 -0.44506428
692:0.12954935 0.17531486 0.074978784 -1.2702807 -0.13685073 0.28276765 0.351933 -1.1027721 1.3869934 0.25652134
540:-0.16890813 -0.27184734 -0.3717917 -0.44951627 -0.52466214 1.1220373 -0.58063483 -0.030773012 0.3876867 0.29616985
407:0.9793051 -0.25752822 0.14584531 -0.6167695 -0.26089248 1.0799226 0.27932155 -0.3922592 0.47632098 0.15426756
291:-0.020498581 0.09616875 0.46665233 -0.9653111 -0.34774312 0.93309945 0.038475115 -0.65345204 0.47420835 0.27332094
948:-0.6559455 0.44307077 0.074471064 -0.16426584 -0.28118694 0.47724435 0.89100313 0.32846546 0.30836648 0.51763546
866:0.09603346 0.20252681 0.022536257 0.053897053 0.5793545 0.4847694 0.34931734 -0.24052265 0.27817598 0.35233545
262:-0.73645073 0.5519318 -0.14503238 -0.0015491794 -0.32034534 0.6416548 -0.17819844 -0.1863861 0.057791352 -0.22485226
470:0.008932775 0.43489036 0.12974522 -0.8348937 -0.35691163 1.0433538 0.25069943 -1.097853 0.8404064 -0.6546057
298:-0.53059936 -0.030214807 0.25760674 0.3868176 0.19649705 0.78088444 0.5451497 -0.08526269 0.3712731 0.20040904
186:-0.93401796 -0.59774476 -0.50542754 -0.790776 -0.27654597 -0.06195311 -0.3030424 -0.65363884 -0.14047313 -0.003670112
769:-0.32463253 0.392728 0.35669506 0.10336031 0.0061638416 0.84424603 0.8722695 -0.42331752 0.78042203 0.66044164
227:-0.17346391 -0.99140614 -0.3107719 -0.8709151 -0.53483397 0.7329744 -0.57755405 0.23007952 0.20870557 0.4875618
250:0.062597685 0.34797043 -0.18956126 -0.83927506 -0.99673593 0.98260474 0.025758583 -0.94386697 0.59955305 -0.7978334
392:0.17769237 0.3375456 0.009439113 -0.3187263 0.030383633 0.99366504 0.37294456 -0.48772857 0.23545554 0.03495042
588:-0.22775441 0.43765724 0.38901556 -0.24292372 -0.18055017 0.20479663 -0.10756141 0.72503626 -0.30640432 -0.7711454
22:-0.29081634 -0.50240284 -0.3680696 -0.3786317 0.024751475 0.56834054 -0.3340518 0.04042873 -0.08058418 0.39183882
329:-0.06580861 -0.21880656 1.0268167 -1.0268006 -0.067317545 0.053280015 -0.1607897 0.5715965 -0.055037603 -0.20661755
